ID,OrderId,UID,MID,Charge,TalkTime,Source,Country,UserSpend,MasterEarn,OrderStatus,Ender,Activity,Platform,CreateTime(IN),DialTime(IN),UnconnectTime(IN),ConnectTime(IN),HangUpTime(IN),RefundStatus,Review,,,ExotelCallId
3963720,64F5AA3C3A814577J211,1136719,445,20,21,Call,1,420,210,HangUp,User,,Android,2023-09-04 15:28:20,2023-09-04 15:28:20,,2023-09-04 15:28:38,2023-09-04 15:50:50,,No,,,6d72e065684f2164941f7f4c13491794
3963721,64F5AA4EB52B0910M116,3091624,75,21,9.52381,Chat,1,200,105,HangUp,User,,Android,2023-09-04 15:28:38,2023-09-04 15:28:50,,2023-09-04 15:28:54,2023-09-04 15:38:25,,Yes,,,
3963722,64F5AA59EA54B102B993,2989885,461,10.8,4,PrivateLive,1,43.2,17.28,HangUp,User,Member,Android,2023-09-04 15:28:49,2023-09-04 15:29:03,,2023-09-04 15:29:06,2023-09-04 15:32:37,,No,,,
3963723,64F5AA8A92013443M472,1668071,944,25,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 15:29:38,2023-09-04 15:29:38,,2023-09-04 15:29:48,2023-09-04 15:30:15,,No,,,1c23e41beb420517fd6e6ff06fbd1794
3963724,64F5AABE460E4576K501,3207441,1067,15,13,Chat,1,195,97.5,HangUp,User,,Android,2023-09-04 15:30:30,2023-09-04 15:30:50,,2023-09-04 15:30:53,2023-09-04 15:43:41,,Yes,,,
3963725,64F5AADB8A33B458B477,1390110,126,51,1,Call,1,51,25.5,HangUp,User,,Android,2023-09-04 15:30:59,2023-09-04 15:30:59,,2023-09-04 15:31:27,2023-09-04 15:33:34,,No,,,049f17a83780b2c2f7cb16ad24601794
3963726,64F5AB38A98CA111R627,1715455,575,21,0,Chat(queue),1,0,0,NoAnswer,backend,,Android,2023-09-04 15:32:32,2023-09-04 15:35:08,2023-09-04 15:38:13,,,,No,,,
3963727,64F5AB6E37444439V433,3564125,524,30,6,Call,1,180,15,HangUp,User,First 5₹,Android,2023-09-04 15:33:26,2023-09-04 15:33:26,,2023-09-04 15:33:49,2023-09-04 15:40:00,,No,,,4537ab1552ae0216c5c6581a42f41794
3963728,64F5AB7D5CB28729Z959,1511904,974,24,6.833333,Chat,1,164,84,HangUp,User,,Android,2023-09-04 15:33:41,2023-09-04 15:33:47,,2023-09-04 15:33:49,2023-09-04 15:40:39,,No,,,
3963729,64F5ABA9B464E365P774,2863547,974,24,0,Chat(queue),1,0,0,NoAnswer,backend,,Android,2023-09-04 15:34:25,2023-09-04 15:45:42,2023-09-04 15:48:45,,,,No,,,
3963730,64F5ABAC5082B214V566,2951961,1094,30,6.666667,Chat,1,200,105,HangUp,User,,Android,2023-09-04 15:34:28,2023-09-04 15:34:37,,2023-09-04 15:34:40,2023-09-04 15:41:21,,No,,,
3963731,64F5ABBD8064C506C273,2213156,1054,15,5,Chat,1,75,37.5,HangUp,User,,Android,2023-09-04 15:34:45,2023-09-04 15:34:51,,2023-09-04 15:34:53,2023-09-04 15:40:17,,No,,,
3963732,64F5ABF30695D302X722,3564516,619,23,6,Call,1,138,15,HangUp,User,First 5₹,Android,2023-09-04 15:35:39,2023-09-04 15:35:39,,2023-09-04 15:35:46,2023-09-04 15:41:59,,No,,,e0c61d1a9bcaa71d18e3f82406241794
3963733,64F5AC11697BB242G331,3558442,593,30,5,Chat,1,150,75,HangUp,Master,,Android,2023-09-04 15:36:09,2023-09-04 15:36:34,,2023-09-04 15:36:36,2023-09-04 15:41:34,,No,,,
3963734,64F5AC30CB580490T156,2170585,1091,25,0,Call,1,0,0,NoAnswer,User,,Android,2023-09-04 15:36:40,2023-09-04 15:36:41,2023-09-04 15:37:14,2023-09-04 15:36:47,,,No,,,3df5adf0f23c5a6aada2ee8b04ac1794
3963735,64F5AC43442B5292K405,3553216,1101,15,9,Call,1,135,54,HangUp,User,,Android,2023-09-04 15:36:59,2023-09-04 15:36:59,,2023-09-04 15:37:06,2023-09-04 15:47:01,,No,,,2bdee8515288ad4414f4e5c0e10e1794
3963736,64F5AC600FDF4498G951,3564562,266,25,6,Call,1,150,0,HangUp,User,Free,Android,2023-09-04 15:37:28,2023-09-04 15:37:28,,2023-09-04 15:37:43,2023-09-04 15:43:53,,No,,,414ecaeab67d11fd7e6a4e3046421794
3963737,64F5AC70D7EE5118B801,2940339,567,33,1,Chat,1,33,16.5,HangUp,User,,Android,2023-09-04 15:37:44,2023-09-04 15:37:50,,2023-09-04 15:37:51,2023-09-04 15:38:30,,No,,,
3963738,64F5AC7156D8F271G355,2170585,593,30,0,Call(queue),1,0,0,HangUp,User,,Android,2023-09-04 15:37:45,2023-09-04 15:41:55,,2023-09-04 15:42:06,2023-09-04 15:42:29,,No,,,30bfaa4c6372408ca6293c421eaf1794
3963739,64F5ACD110732550F531,1715455,575,21,9.52381,Chat,1,200,105,HangUp,User,,Android,2023-09-04 15:39:21,2023-09-04 15:39:26,,2023-09-04 15:39:29,2023-09-04 15:49:01,,Yes,,,
3963740,64F5ACDF2A71F955J122,2989885,461,10.8,44,PrivateLive,1,475.2,190.08,HangUp,User,Member,Android,2023-09-04 15:39:35,2023-09-04 15:39:38,,2023-09-04 15:39:41,2023-09-04 16:24:06,,No,,,
3963741,64F5ACF5F0BA5988G677,2883171,48,75,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 15:39:57,2023-09-04 15:39:58,,2023-09-04 15:40:10,2023-09-04 15:41:38,,No,,,62f473acc096b509f753e3a72fcb1794
3963742,64F5AD08A5E75183L551,340104,575,21,0,Call(queue),1,0,0,Create,User,,Android,2023-09-04 15:40:16,,2023-09-04 15:41:38,,,,No,,,
3963743,64F5AD0F4D94E244R325,1152330,1091,25,8,Chat,1,200,100,HangUp,User,,Android,2023-09-04 15:40:23,2023-09-04 15:40:35,,2023-09-04 15:40:37,2023-09-04 15:48:24,,No,,,
3963744,64F5AD10DA185593O128,2940339,567,33,18,Call,1,594,297,HangUp,User,,Android,2023-09-04 15:40:24,2023-09-04 15:40:25,,2023-09-04 15:40:40,2023-09-04 16:00:00,,No,,,e0e9e70749f42fba046276cb0ca61794
3963745,64F5AD1DF0D76712T810,1967232,13,96,6,Call,1,576,288,HangUp,User,,Android,2023-09-04 15:40:37,2023-09-04 15:40:38,,2023-09-04 15:40:44,2023-09-04 15:47:40,,No,,,007d7ab6a6b0a19271dce3f9e6581794
3963746,64F5AD27215E1130Y279,3415331,338,40,0,Chat,1,0,0,NoAnswer,backend,First 5₹,Android,2023-09-04 15:40:47,,2023-09-04 15:43:51,,,,No,,,
3963747,64F5AD7150EC8835P171,3558442,593,30,8,Chat(queue),1,240,120,HangUp,User,,Android,2023-09-04 15:42:01,2023-09-04 15:42:40,,2023-09-04 15:42:43,2023-09-04 15:51:04,,Yes,,,
3963748,64F5ADA007D63853K869,3564582,619,23,6,Chat,1,138,15,HangUp,User,First 5₹,Android,2023-09-04 15:42:48,2023-09-04 15:42:51,,2023-09-04 15:42:55,2023-09-04 15:48:55,,No,,,
3963749,64F5ADA0EFF2F992N355,340104,788,35,2,Call,1,70,35,HangUp,User,,Android,2023-09-04 15:42:48,2023-09-04 15:42:49,,2023-09-04 15:43:05,2023-09-04 15:45:42,,No,,,b4b8f4a75d6f0eabe8d60875e3c71794
3963750,64F5ADB250EAF985V239,2883171,48,75,9,Call,1,675,337.5,HangUp,User,,Android,2023-09-04 15:43:06,2023-09-04 15:43:06,,2023-09-04 15:43:16,2023-09-04 15:53:24,,No,,,6f1cb770cb1a148765004657f1921794
3963751,64F5ADF6366D8521A798,3564558,206,35,6,Chat,1,210,12,HangUp,User,First 5₹,Android,2023-09-04 15:44:14,2023-09-04 15:44:28,,2023-09-04 15:44:31,2023-09-04 15:50:32,,Yes,,,
3963752,64F5ADFC59DC6148O626,1390110,937,42,2,Call,1,84,42,HangUp,User,,Android,2023-09-04 15:44:20,2023-09-04 15:44:20,,2023-09-04 15:44:31,2023-09-04 15:47:11,,No,,,9fd153b3e1fc62f554052d7d413a1794
3963753,64F5AE1AED930961J901,3415331,128,40,6,Chat,1,240,15,HangUp,User,First 5₹,Android,2023-09-04 15:44:50,2023-09-04 15:45:04,,2023-09-04 15:45:11,2023-09-04 15:51:04,,No,,,
3963754,64F5AE402F655727R257,1668071,938,25,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 15:45:28,2023-09-04 15:45:28,2023-09-04 15:46:14,,,,No,,,d575ebdbc9c90fe17413862bdbed1794
3963755,64F5AE4AAE63D272K983,3564588,558,45,6,Chat,1,270,15,HangUp,User,First 5₹,Android,2023-09-04 15:45:38,2023-09-04 15:45:51,,2023-09-04 15:46:03,2023-09-04 15:52:03,,Yes,,,
3963756,64F5AE6535C46601R597,2106485,1094,30,29,Call,1,870,435,HangUp,User,,IOS,2023-09-04 15:46:05,2023-09-04 15:46:05,,2023-09-04 15:46:23,2023-09-04 16:16:30,,No,,,1d54ada1d2fc52c6c01b8a46f4c01794
3963757,64F5AE75B39F1520O320,976977,97,65,0,Call,1,0,0,HangUp,User,,IOS,2023-09-04 15:46:21,2023-09-04 15:46:22,,2023-09-04 15:46:53,2023-09-04 15:47:13,,No,,,5bc17fe19637fcd6f72b199219f41794
3963758,64F5AE81DE3E9906Z474,496577,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 15:46:33,2023-09-04 15:46:34,,2023-09-04 15:47:02,2023-09-04 15:52:55,,No,,,9fe08a9a2140250f00ba91bd60971794
3963759,64F5AEB51679C531M148,1222554,891,33,0,Call(queue),1,0,0,Create,User,,Android,2023-09-04 15:47:25,,2023-09-04 15:53:24,,,,No,,,
3963760,64F5AECA27DF2793E100,976977,97,65,0,Call,1,0,0,HangUp,User,,IOS,2023-09-04 15:47:46,2023-09-04 15:47:46,,2023-09-04 15:47:52,2023-09-04 15:48:09,,No,,,6f30ea2826ce01b9494df9e176341794
3963761,64F5AEDBC017C896B298,2140236,345,40,13,Call,1,520,260,HangUp,User,,IOS,2023-09-04 15:48:03,2023-09-04 15:48:04,,2023-09-04 15:48:16,2023-09-04 16:02:31,,No,,,15d63e52a9a9e823d4d6abbffdc71794
3963762,64F5AEEADB8A3858C353,976977,97,65,17,Call,1,1105,552.5,HangUp,User,,IOS,2023-09-04 15:48:18,2023-09-04 15:48:19,,2023-09-04 15:48:24,2023-09-04 16:06:48,,No,,,b2c3753022ae28673f9585e6d5a31794
3963763,64F5AF2CDE34D393Z341,3564597,258,20,6,Chat,1,120,12,HangUp,Master,First 5₹,Android,2023-09-04 15:49:24,2023-09-04 15:50:10,,2023-09-04 15:50:15,2023-09-04 15:56:16,,Yes,,,
3963764,64F5AF31DE173469K965,2485748,358,25,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 15:49:29,2023-09-04 15:49:30,2023-09-04 15:50:16,,,,No,,,86c9275bf880159612d5d596425b1794
3963765,64F5AF5749BD9571P149,1668071,938,25,0,Call,1,0,0,NoAnswer,User,,Android,2023-09-04 15:50:07,2023-09-04 15:50:07,2023-09-04 15:50:18,2023-09-04 15:50:15,,,No,,,2c475e4ceb77d327061132cb7e3c1794
3963766,64F5AF8DBB759629O540,2485748,358,25,7,Call,1,175,70,HangUp,User,,Android,2023-09-04 15:51:01,2023-09-04 15:51:02,,2023-09-04 15:51:16,2023-09-04 15:58:49,,No,,,fff29756190486ecf68fcc2c566a1794
3963767,64F5AFB524BAF636I390,340104,944,25,4,Chat,1,100,50,HangUp,User,,Android,2023-09-04 15:51:41,2023-09-04 15:51:49,,2023-09-04 15:51:52,2023-09-04 15:55:46,,No,,,
3963768,64F5AFC7B186E986T831,1152330,206,35,5,Chat,1,175,70,HangUp,User,,Android,2023-09-04 15:51:59,2023-09-04 15:52:08,,2023-09-04 15:52:10,2023-09-04 15:56:49,,No,,,
3963769,64F5AFE6613B4612G732,2933786,788,35,5.714286,Chat,1,200,105,HangUp,Master,,Android,2023-09-04 15:52:30,2023-09-04 15:52:45,,2023-09-04 15:52:50,2023-09-04 15:58:33,,No,,,
3963770,64F5AFF3B7E65528O190,3528256,759,30,30,Call,1,900,450,HangUp,User,,Web,2023-09-04 15:52:43,2023-09-04 15:52:44,,2023-09-04 15:52:56,2023-09-04 16:24:06,,No,,,0543c6ad26d280d6fbb0682412af1794
3963771,64F5B00E9CEDE793W493,496577,683,40,9,Call,1,360,180,HangUp,User,,Android,2023-09-04 15:53:10,2023-09-04 15:53:10,,2023-09-04 15:53:27,2023-09-04 16:03:24,,No,,,078e7e4579346d5b265906641df51794
3963772,64F5B03CDC5D4925G158,2883171,48,75,16,Call,1,1200,600,HangUp,User,,Android,2023-09-04 15:53:56,2023-09-04 15:53:57,,2023-09-04 15:54:43,2023-09-04 16:11:38,,No,,,10ef15b3505f6398c36029b7e00b1794
3963773,64F5B05456842610M401,1222554,891,33,0,Call(queue),1,0,0,Create,User,,Android,2023-09-04 15:54:20,,2023-09-04 15:58:36,,,,No,,,
3963774,64F5B10F00218174I249,1152330,182,30,10,Chat,1,300,150,HangUp,User,,Android,2023-09-04 15:57:27,2023-09-04 15:57:35,,2023-09-04 15:57:37,2023-09-04 16:07:32,,Yes,,,
3963775,64F5B156CD247232K449,3352878,1054,15,10,Call,1,150,75,HangUp,User,,IOS,2023-09-04 15:58:38,2023-09-04 15:58:39,,2023-09-04 15:58:52,2023-09-04 16:09:43,,No,,,4cfdfbbd0337ca3121209cc6fc7c1794
3963776,64F5B16958047857Y635,2144114,558,45,4,Call,1,180,90,HangUp,User,,IOS,2023-09-04 15:58:57,2023-09-04 15:58:57,,2023-09-04 15:59:14,2023-09-04 16:03:57,,No,,,ba318af0bc78a277e20b9021746b1794
3963777,64F5B1D844388234P242,2940339,567,33,6,Call,1,198,99,HangUp,User,,Android,2023-09-04 16:00:48,2023-09-04 16:00:48,,2023-09-04 16:01:01,2023-09-04 16:08:24,,No,,,442f26382d66d4bd708b846f36421794
3963778,64F5B210F1613954U130,1668071,944,25,2,Call,1,50,25,HangUp,User,,Android,2023-09-04 16:01:44,2023-09-04 16:01:45,,2023-09-04 16:01:54,2023-09-04 16:05:22,,No,,,fe6e45e72afd20e47eb6a49379eb1794
3963779,64F5B294078D3812P227,496577,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 16:03:56,2023-09-04 16:03:56,,2023-09-04 16:04:06,2023-09-04 16:10:16,,No,,,dfc9b95bae9142809409cdc5e9ab1794
3963780,64F5B29A073BE820B197,3456154,64,46,6,Chat,1,276,15,HangUp,User,First 5₹,Android,2023-09-04 16:04:02,2023-09-04 16:04:21,,2023-09-04 16:04:32,2023-09-04 16:10:33,,No,,,
3963781,64F5B2B2C58DC914L700,2397251,974,24,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 16:04:26,2023-09-04 16:04:27,2023-09-04 16:05:14,,,,No,,,c69cf9406c720589e221b2f636291794
3963782,64F5B31B058D8971A492,3564603,575,21,6,Chat,1,126,15,HangUp,Master,First 5₹,Android,2023-09-04 16:06:11,2023-09-04 16:06:16,,2023-09-04 16:06:20,2023-09-04 16:12:22,,No,,,
3963783,64F5B3204830B323T280,2397251,929,21,3,Call,1,63,31.5,HangUp,User,,Android,2023-09-04 16:06:16,2023-09-04 16:06:16,,2023-09-04 16:06:34,2023-09-04 16:10:49,,No,,,73cdbbdf7c6d9ef69fc672c2d7ca1794
3963784,64F5B342D636C915R184,2144114,1002,20,0,Call,1,0,0,NoAnswer,User,,IOS,2023-09-04 16:06:50,2023-09-04 16:06:51,2023-09-04 16:07:21,2023-09-04 16:07:15,,,No,,,f18ecc62f21cee18ed0179ee1bc61794
3963785,64F5B3443E2C1282O510,2170585,593,30,0,Call,1,0,0,NoAnswer,User,,Android,2023-09-04 16:06:52,2023-09-04 16:06:52,2023-09-04 16:07:39,2023-09-04 16:07:12,,,No,,,efed92c6decbfca97ba1d22197ab1794
3963786,64F5B383AA23E352S154,2170585,593,30,0,Call,1,0,0,NoAnswer,User,,Android,2023-09-04 16:07:55,2023-09-04 16:07:55,2023-09-04 16:08:30,2023-09-04 16:08:10,,,No,,,50c109635f7a053f9892a5b0f5c31794
3963787,64F5B383AA831506D304,1161802,74,50,12,Chat,1,600,300,HangUp,User,,Android,2023-09-04 16:07:55,2023-09-04 16:08:05,,2023-09-04 16:08:08,2023-09-04 16:20:10,,No,,,
3963788,64F5B3B78BC7B925N471,3029349,1084,15,0,Chat,1,0,0,HangUp,Master,,Android,2023-09-04 16:08:47,2023-09-04 16:08:52,,2023-09-04 16:08:56,2023-09-04 16:11:57,,No,,,
3963789,64F5B3CAB6C9B694S700,2940339,567,33,17,Call,1,561,280.5,HangUp,User,,Android,2023-09-04 16:09:06,2023-09-04 16:09:07,,2023-09-04 16:09:18,2023-09-04 16:27:21,,Yes,,,7374c54150438a117aaf77bdb88d1794
3963790,64F5B3D46B772686G646,3091624,75,21,9.52381,Chat,1,200,105,HangUp,User,,Android,2023-09-04 16:09:16,2023-09-04 16:09:24,,2023-09-04 16:09:27,2023-09-04 16:18:59,,Yes,,,
3963791,64F5B41B602D3780Z284,1983965,1066,15,2,Chat,1,30,15,HangUp,User,,Android,2023-09-04 16:10:27,2023-09-04 16:10:37,,2023-09-04 16:10:40,2023-09-04 16:12:21,,No,,,
3963792,64F5B423C2069337U773,3533073,928,33,0,Call,1,0,0,HangUp,User,,Android,2023-09-04 16:10:35,2023-09-04 16:10:36,,2023-09-04 16:10:47,2023-09-04 16:11:41,,No,,,cd903811f256b8d26b0e0c25bb021794
3963793,64F5B436757CA368K478,496577,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 16:10:54,2023-09-04 16:10:54,,2023-09-04 16:11:11,2023-09-04 16:17:22,,No,,,e6366857c372838e32fb136c17191794
3963794,64F5B44886EA0270T540,3563043,1084,15,0,Call(queue),1,0,0,NoAnswer,Master,,Android,2023-09-04 16:11:12,2023-09-04 16:17:03,2023-09-04 16:17:20,,,,No,,,2022e31a2f6177a49230260419c11794
3963795,64F5B46CDA7E6457O675,3533073,567,33,6,Call(queue),1,198,99,HangUp,User,,Android,2023-09-04 16:11:48,2023-09-04 16:27:31,,2023-09-04 16:27:45,2023-09-04 16:34:20,,No,,,aabfda99aff1d4474199745f0d171794
3963796,64F5B47639724786V264,2144114,891,33,15,Call,1,495,247.5,HangUp,User,,IOS,2023-09-04 16:11:58,2023-09-04 16:11:58,,2023-09-04 16:12:11,2023-09-04 16:27:50,,No,,,01e6ac44f4129291f55acd3cde7a1794
3963797,64F5B477BAB2E310X987,3555909,788,35,0,Call,1,0,0,NoAnswer,User,First 5₹,Android,2023-09-04 16:11:59,2023-09-04 16:12:00,2023-09-04 16:13:02,2023-09-04 16:12:08,,,No,,,c740c265e3718b91cc38c0358b841794
3963798,64F5B4A93EB6B610Q583,1471253,940,35,6,Call,1,210,105,HangUp,User,,Android,2023-09-04 16:12:49,2023-09-04 16:12:49,,2023-09-04 16:12:59,2023-09-04 16:20:05,,No,,,12427466a00a3f0f10121337a09c1794
3963799,64F5B4B44A827387N301,3564616,1088,22,6,Call,1,132,15,HangUp,User,First 5₹,Android,2023-09-04 16:13:00,2023-09-04 16:13:00,,2023-09-04 16:13:10,2023-09-04 16:19:20,,No,,,87621af2a0cc662ffb47e1a6d7d01794
3963800,64F5B4B961133479W745,3029349,1057,15,0,Chat,1,0,0,NoAnswer,backend,,Android,2023-09-04 16:13:05,,2023-09-04 16:16:10,,,,No,,,
3963801,64F5B4E03C9FA551I472,3564620,558,45,6,Chat,1,270,15,HangUp,User,First 5₹,Android,2023-09-04 16:13:44,2023-09-04 16:13:59,,2023-09-04 16:14:02,2023-09-04 16:20:02,,No,,,
3963802,64F5B4E193F88930Q665,3555909,593,30,6,Chat,1,180,15,HangUp,User,First 5₹,Android,2023-09-04 16:13:45,2023-09-04 16:14:01,,2023-09-04 16:14:05,2023-09-04 16:20:05,,No,,,
3963803,64F5B4F10C972371X981,1411200,126,51,10,Call,1,510,255,HangUp,User,,Android,2023-09-04 16:14:01,2023-09-04 16:14:01,,2023-09-04 16:14:32,2023-09-04 16:25:50,,No,,,0e768010fa7af2cd00aab5a8e16b1794
3963804,64F5B4FABEE1A496A173,3564619,788,35,6,Call,1,210,15,HangUp,User,First 5₹,Android,2023-09-04 16:14:10,2023-09-04 16:14:11,,2023-09-04 16:14:27,2023-09-04 16:20:38,,No,,,a11399814e75ab2750853e67da881794
3963805,64F5B550C0F63465X525,1152059,284,48,11,Call,1,528,264,HangUp,User,,Android,2023-09-04 16:15:36,2023-09-04 16:15:37,,2023-09-04 16:15:53,2023-09-04 16:27:58,,No,,,632dda672945ed7f88f3a17934da1794
3963806,64F5B5C09A9DD828C859,3564625,64,46,6,Chat,1,276,15,HangUp,Master,First 5₹,Android,2023-09-04 16:17:28,2023-09-04 16:17:35,,2023-09-04 16:17:45,2023-09-04 16:23:46,,No,,,
3963807,64F5B5DE6E28C925Y451,496577,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 16:17:58,2023-09-04 16:17:58,,2023-09-04 16:18:15,2023-09-04 16:24:24,,No,,,760acf2d7f39383ba6d265fe46781794
3963808,64F5B6267D27D719R833,1024154,75,21,0,Chat,1,0,0,NoAnswer,Master,,Android,2023-09-04 16:19:10,,2023-09-04 16:19:17,,,,No,,,
3963809,64F5B6899DF48669B910,3561632,74,50,6,Chat,1,300,15,HangUp,User,First 5₹,Android,2023-09-04 16:20:49,2023-09-04 16:21:12,,2023-09-04 16:21:16,2023-09-04 16:27:17,,No,,,
3963810,64F5B6B49F59D660H877,1280027,525,18,6,Chat,1,108,54,HangUp,User,,Android,2023-09-04 16:21:32,2023-09-04 16:21:59,,2023-09-04 16:22:02,2023-09-04 16:27:34,,Yes,,,
3963811,64F5B6D1E9148982C947,3561640,558,45,1,Chat,1,45,2.5,HangUp,Master,First 5₹,Android,2023-09-04 16:22:01,2023-09-04 16:22:19,,2023-09-04 16:22:22,2023-09-04 16:25:23,Refund Processing,No,,,
3963812,64F5B6DC62DB3366S889,3560178,1054,15,2,Call,1,30,15,HangUp,User,,Android,2023-09-04 16:22:12,2023-09-04 16:22:12,,2023-09-04 16:22:30,2023-09-04 16:25:12,,No,,,6bbebca26232d07c914da8f803cc1794
3963813,64F5B6FC1ABFD466X210,3564234,258,20,6,Chat,1,120,12,HangUp,User,First 5₹,Android,2023-09-04 16:22:44,2023-09-04 16:23:13,,2023-09-04 16:23:27,2023-09-04 16:29:28,,No,,,
3963814,64F5B70303F29551A266,1222554,891,33,13,Call(queue),1,429,214.5,HangUp,User,,Android,2023-09-04 16:22:51,2023-09-04 16:30:34,,2023-09-04 16:30:40,2023-09-04 16:44:12,,No,,,f81a09727a5d2fe6ea20d6fce35d1794
3963815,64F5B7062E441235C118,3556857,788,35,1,Call,1,35,2.5,HangUp,User,First 5₹,Android,2023-09-04 16:22:54,2023-09-04 16:22:54,,2023-09-04 16:23:07,2023-09-04 16:23:54,,No,,,39e8fb3cca76e79f2ecac2ffe0a31794
3963816,64F5B716CC860747B196,3432437,649,21,26,Call,1,546,273,HangUp,User,,Android,2023-09-04 16:23:10,2023-09-04 16:23:11,,2023-09-04 16:23:31,2023-09-04 16:50:51,,No,,,6be90b208c4c1e420acd1eb681211794
3963817,64F5B734262B7447X242,1080689,258,20,0,Chat(queue),1,0,0,Create,User,,IOS,2023-09-04 16:23:40,,2023-09-04 16:24:11,,,,No,,,
3963818,64F5B7428344D352F670,3564611,48,75,1,Call,1,75,2.5,HangUp,User,First 5₹,Android,2023-09-04 16:23:54,2023-09-04 16:23:54,,2023-09-04 16:24:08,2023-09-04 16:25:35,,No,,,db8107921ed3c3a23cadaa7c7a891794
3963819,64F5B7941C64B587Z602,3561640,593,30,6,Chat,1,180,15,HangUp,User,First 5₹,Android,2023-09-04 16:25:16,2023-09-04 16:25:29,,2023-09-04 16:25:34,2023-09-04 16:31:35,,Yes,,,
3963820,64F5B7E3B9179473P265,3564625,995,20,13.5,Chat,1,270,140,HangUp,User,,Android,2023-09-04 16:26:35,2023-09-04 16:26:44,,2023-09-04 16:26:48,2023-09-04 16:40:18,,No,,,
3963821,64F5B80DBC8C7414J742,2988663,891,33,7,Call(queue),1,231,115.5,HangUp,User,,Android,2023-09-04 16:27:17,2023-09-04 16:45:32,,2023-09-04 16:45:38,2023-09-04 16:53:55,,No,,,09383aa8562e1cf233d747a09c5f1794
3963822,64F5B81245DA8284U824,3556857,1101,15,6,Call,1,90,36,HangUp,User,,Android,2023-09-04 16:27:22,2023-09-04 16:27:22,,2023-09-04 16:27:29,2023-09-04 16:34:25,,No,,,73d11183f9e821dd17b4e1ecccd51794
3963823,64F5B852DAE84126R390,2370702,575,21,11,Call,1,231,115.5,HangUp,User,,Android,2023-09-04 16:28:26,2023-09-04 16:28:27,,2023-09-04 16:28:34,2023-09-04 16:40:10,,No,,,94f05eb25ac0f2e8f4eac11d465d1794
3963824,64F5B86B0617B856B254,1919492,973,18,5,Call,1,90,36,HangUp,User,,Android,2023-09-04 16:28:51,2023-09-04 16:28:51,,2023-09-04 16:29:08,2023-09-04 16:35:20,,No,,,521916daaf6d3ed51e46e6f0c9ad1794
3963825,64F5B8B8515B5267M353,1080689,258,20,10,Chat,1,200,80,HangUp,User,,IOS,2023-09-04 16:30:08,2023-09-04 16:30:55,,2023-09-04 16:30:57,2023-09-04 16:40:58,,No,,,
3963826,64F5B8CEB6203430O607,2144114,891,33,0,Call(queue),1,0,0,Create,User,,IOS,2023-09-04 16:30:30,,2023-09-04 16:44:45,,,,No,,,
3963827,64F5B8ED9D69C173C525,3564629,266,25,6,Chat,1,150,0,HangUp,User,Free,Android,2023-09-04 16:31:01,2023-09-04 16:31:05,,2023-09-04 16:31:10,2023-09-04 16:37:12,,Yes,,,
3963828,64F5B8F26E06F415A112,3564631,1067,15,6,Chat,1,90,0,HangUp,User,Free,Android,2023-09-04 16:31:06,2023-09-04 16:31:14,,2023-09-04 16:31:17,2023-09-04 16:37:18,,No,,,
3963829,64F5B8F40CD5A827R372,2876782,524,27,15,Chat,1,405,202.5,HangUp,User,Member,Android,2023-09-04 16:31:08,2023-09-04 16:31:12,,2023-09-04 16:31:14,2023-09-04 16:46:25,,Yes,,,
3963830,64F5B9007E4C1237L570,3535958,1057,15,0,Chat,1,0,0,NoAnswer,Master,,Android,2023-09-04 16:31:20,,2023-09-04 16:34:24,,,,No,,,
3963831,64F5B9137E46B311X986,496577,683,40,5,Call,1,200,100,HangUp,User,,Android,2023-09-04 16:31:39,2023-09-04 16:31:39,,2023-09-04 16:32:02,2023-09-04 16:38:11,,No,,,455953b34ec7f7b74bb11af8dddd1794
3963832,64F5B91C4FF93882H869,1280027,808,23,13,Chat,1,299,149.5,HangUp,User,,Android,2023-09-04 16:31:48,2023-09-04 16:32:17,,2023-09-04 16:32:21,2023-09-04 16:45:29,,Yes,,,
3963833,64F5B938E8B04182A195,325637,284,48,23,Call,1,1104,552,HangUp,User,,Android,2023-09-04 16:32:16,2023-09-04 16:32:17,,2023-09-04 16:32:33,2023-09-04 16:56:46,,No,,,645ffccc5765cd6427c256b543971794
3963834,64F5B943EE9AF460B885,3564635,1088,22,0,Chat,1,0,0,HangUp,backend,First 5₹,Android,2023-09-04 16:32:27,2023-09-04 16:32:36,,2023-09-04 16:32:47,2023-09-04 16:35:51,,No,,,
3963835,64F5B9834FD62994R108,2520446,1073,18,0,Call,1,0,0,NoAnswer,Master,,Android,2023-09-04 16:33:31,2023-09-04 16:33:31,2023-09-04 16:34:16,,,,No,,,ec07a2972dc907a7d6c671ee09351794
3963836,64F5B9F731EAE166H407,1439553,182,30,9,Chat,1,270,135,HangUp,User,,IOS,2023-09-04 16:35:27,2023-09-04 16:35:53,,2023-09-04 16:35:56,2023-09-04 16:44:56,,No,,,
